company,year,PROFIT,INTEREST,GAS,ROE,EPS,BPS,PER,PBR,PSR,DR,ASSET,SALES,OPERATION_PROFIT,CASH_FLOW
한화손해보험,2011,-0.22666666666666668,3.4,-19.66,11.0,836.93,8503.19,8.84184,0.87026,0.08402,1516.27,6398013001.6,3583986422.86,51835231.11,64179352.58
후성,2011,-0.153010033444816,3.4,-19.66,12.17,172.61,1520.85,46.11552,5.23392,2.78534,140.7,308040010.97,242411857.25,24821602.64,35565701.2
대상,2011,0.7121446089563084,3.4,-19.66,10.52,1648.79,14513.44,9.76474,1.10932,0.2504,186.17,1565601613.04,2163798448.11,108870433.75,115895913.29
다우기술,2011,0.4652057723142704,3.4,-19.66,11.82,1362.78,14547.24,7.55808,0.70804,0.60751,292.92,4235093247.56,760690313.88,173614927.3,80038130.11
삼양홀딩스,2011,-0.20489558778007955,3.4,-19.66,11.89,15837.78,169613.98,4.87442,0.45515,0.63349,45.22,1884480517.22,1180816170.61,43630799.32,197974517.0
코오롱,2011,-0.208087676782291,3.4,-19.66,10.51,6589.68,57896.42,2.89847,0.3299,0.41588,282.9,3808664514.85,592073842.6,91667706.99,95373384.64
도레이케미칼,2011,-0.3094812164579607,3.4,-19.66,2.78,17.83,686.84,53.84184,1.39771,0.38166,150.18,775405200.32,1166196624.64,41844232.95,39566385.2
AK홀딩스,2011,-0.274314850223072,3.4,-19.66,14.18,6004.11,35427.65,6.07917,1.03027,0.63375,127.18,797395266.88,390281896.77,20652501.0,55634941.0
한솔케미칼,2011,0.17040881786901507,3.4,-19.66,12.66,1651.87,14534.06,11.35077,1.29007,0.713,111.37,321824250.8,297031933.78,24198582.07,26881326.3
SK가스,2011,0.26597567243446973,3.4,-19.66,14.04,12464.99,98326.56,5.95267,0.75463,0.08864,148.72,2036113922.15,7222787080.8,163449343.09,133273689.1
동원F&B,2011,0.23922535854572025,3.4,-19.66,10.46,9792.94,99907.13,7.31139,0.71667,0.17676,135.88,910153374.39,1563244947.8,58916541.16,68427467.04
지역난방공사,2011,-0.10752909066897531,3.4,-19.66,-0.56,270.97,119077.13,230.65284,0.52487,0.33769,231.93,4581802815.59,2143016003.63,71891472.31,165252417.51
LF,2011,-0.1145405887600357,3.4,-19.66,11.96,3293.37,28100.87,12.26707,1.43768,0.82073,42.16,1172742301.83,1439319872.0,127292770.67,138231362.82
한국토지신탁,2011,0.7746913580246915,3.4,-19.66,17.97,179.21,1115.28,4.19061,0.67337,1.30212,86.16,509336594.32,145624174.94,60162915.43,46269867.74
한미반도체,2011,-0.13792623521224778,3.4,-19.66,9.73,664.6,6713.65,9.43425,0.93392,0.907,20.57,204717126.85,175815566.09,17014407.68,21309930.5
LG하우시스,2011,-0.05102608920826046,3.4,-19.66,6.53,4655.2,72346.4,18.6673,1.20117,0.35536,168.94,1942481000.0,2445414000.0,71179000.0,118151000.0
동아쏘시오홀딩스,2011,-0.0801261132810539,3.4,-19.66,9.02,6214.69,70886.53,14.28873,1.25271,0.93688,73.15,1493242052.39,1055699080.25,113912088.68,103127671.91
케이씨텍,2011,-0.3418544849493269,3.4,-19.66,7.13,473.07,5901.86,11.05545,0.88616,0.6492,26.2,252532666.36,261185538.36,13034107.17,21747365.4
한섬,2011,0.2182571939522029,3.4,-19.66,13.15,3479.92,26949.27,8.53468,1.10207,1.47173,12.79,794253533.49,497041255.31,98398916.81,94593033.6
대신증권,2011,-0.2528956048170592,3.4,-19.66,5.24,1035.54,21532.0,10.18792,0.48997,0.20938,533.49,10980848993.43,471881460.0,93196296.14,127643540.77
영원무역홀딩스,2011,0.41317221702750007,3.4,-19.66,26.32,7991.66,35257.36,7.03233,1.59399,0.51272,46.68,1268634513.35,1405976335.75,292809696.57,133234575.3
한국콜마홀딩스,2011,0.5533388750346355,3.4,-19.66,15.45,648.14,4628.49,11.84929,1.65929,4.34144,112.14,295606987.56,51061949.41,4557452.74,25130576.93
한라홀딩스,2011,-0.13002811448086093,3.4,-19.66,16.98,12307.01,76907.86,16.73843,2.67853,0.8228,143.51,3435382396.17,4560126714.69,300434341.27,367693839.68
한국단자,2011,0.09860270144387528,3.4,-19.66,10.99,3519.75,34567.8,6.23624,0.63498,0.49837,32.6,477379456.17,458713597.64,42880945.36,60128995.44
에스엘,2011,-0.26352893235533825,3.4,-19.66,10.75,1643.91,16188.18,12.68318,1.28798,0.80874,99.3,1107970668.26,873075512.91,29580342.45,82956758.3
일양약품,2011,0.05046706296251369,3.4,-19.66,0.92,77.5,10138.8,425.80645,3.25482,4.18138,103.28,360758367.34,141162847.32,3021202.43,5113029.65
F&F,2011,-0.11977186311787069,3.4,-19.66,12.48,1278.69,10709.04,5.23974,0.62564,0.47294,21.1,199711118.62,218167782.34,20302013.05,24971750.84
한전기술,2011,0.07716709192469495,3.4,-19.66,32.27,3037.55,9932.73,30.48509,9.32271,5.33542,94.9,739893312.87,663334830.11,136451017.0,124194266.21
대교,2011,0.011459386585776832,3.4,-19.66,7.58,505.95,6586.06,12.33323,0.94746,0.71559,33.35,858490568.42,908020301.08,61151302.53,100863208.52
S&T모티브,2011,-0.2694786907816509,3.4,-19.66,9.02,2721.17,30383.81,11.31866,1.0137,0.49467,86.13,899406231.27,910484642.55,34760775.95,62122724.91
롯데푸드,2011,0.5895141242937854,3.4,-19.66,9.63,38209.69,415497.67,10.74335,0.98797,0.54588,63.77,856874069.0,946949475.81,67098222.89,80280466.8
화승인더,2011,-0.5043307541286522,3.4,-19.66,5.41,1197.22,22916.03,7.29189,0.38096,0.08008,243.32,476497528.88,603044874.25,14563859.98,23946216.84
신도리코,2011,0.20098157534797645,3.4,-19.66,8.02,6579.76,80981.9,7.52307,0.61125,0.66438,16.96,980932781.07,751013124.43,65351111.0,85025153.83
세아홀딩스,2011,-0.2052145978857719,3.4,-19.66,11.59,32265.13,335714.18,3.85865,0.37085,0.12582,78.62,3845130468.3,3958138944.57,339292486.91,313090717.68
경동나비엔,2011,-0.3978259228504567,3.4,-19.66,5.76,739.4,13161.9,8.11469,0.45586,0.22399,56.57,263211016.28,341246916.79,11937374.92,17757877.76
고려제강,2011,-0.18105080647001115,3.4,-19.66,8.84,7239.56,88631.95,5.8429,0.47725,0.48709,43.36,1823262405.5,1128950644.52,101460009.34,155753339.21
빙그레,2011,0.4117717841610369,3.4,-19.66,10.99,4266.16,42285.95,13.97041,1.40945,0.81396,24.41,493949047.19,721329490.2,50229551.32,62018535.25
스카이라이프,2011,-0.03870823389021483,3.4,-19.66,13.8,578.3,6037.74,47.38025,4.53812,2.71149,83.88,537329654.59,471296427.46,36827171.05,80026739.61
태영건설,2011,-0.11069798884569881,3.4,-19.66,5.42,423.33,10921.61,12.99223,0.50359,0.19078,154.83,2936605061.21,2276265894.01,99869076.47,59175662.68
오리온홀딩스,2011,0.7959798748713593,3.4,-19.66,11.58,16659.9,149762.33,40.69652,4.52717,2.11426,129.78,2319883551.12,1912625414.38,215093597.02,209406468.2
NICE,2011,-0.08437876223544394,3.4,-19.66,10.83,8257.29,103804.79,6.15214,0.48938,0.90849,32.66,427573950.67,193396609.53,46343606.43,40631785.39
동아타이어,2011,0.37710726940835393,3.4,-19.66,10.99,2246.69,21523.5,4.96286,0.51804,0.47008,46.37,740062652.15,562794298.43,51802639.4,65915306.75
신영증권,2011,-0.061963361334118616,3.4,-19.66,6.59,3487.41,60025.08,8.10057,0.47064,0.38174,418.65,4759446477.31,196448801.68,79260489.66,66251287.75
세아제강,2011,0.24412599207646335,3.4,-19.66,10.75,16008.65,156600.08,4.13526,0.42273,0.18497,102.33,1932618927.07,2147387610.05,142378386.48,118009884.88
풀무원,2011,0.03366764135217126,3.4,-19.66,7.4,4504.71,60426.76,7.21467,0.53784,0.09079,220.86,926334533.74,1363532628.57,47185814.6,59628197.48
대덕GDS,2011,0.4900125556443329,3.4,-19.66,4.55,781.56,15461.13,12.55182,0.63449,0.40154,38.33,474813297.02,502686865.82,13092277.87,35097529.14
신세계푸드,2011,0.034524089306698036,3.4,-19.66,19.27,9128.22,51408.67,8.5778,1.52309,0.3845,41.12,248735180.44,698211880.36,39912365.0,43237484.8
무학,2011,0.14272291647091984,3.4,-19.66,19.13,1579.77,8983.26,7.02634,1.23563,1.43687,41.29,325551243.53,202496015.77,44639206.1,53599268.35
농심홀딩스,2011,-0.03165153103840479,3.4,-19.66,6.21,9051.2,149776.82,5.60147,0.3385,0.65033,41.39,989299513.79,361566738.34,50864811.38,48336321.34
송원산업,2011,-0.2949157187885433,3.4,-19.66,3.69,418.04,11459.13,22.15099,0.80809,0.35334,216.4,870166000.0,628972000.0,25157000.0,39121000.0
한국쉘석유,2011,0.060001122828029496,3.4,-19.66,34.31,20089.24,59449.02,10.15469,3.43151,0.89709,54.16,119139745.94,295622945.27,32008664.44,27156198.17
대덕전자,2011,0.15995762711864403,3.4,-19.66,12.32,948.74,8927.69,11.96324,1.27133,0.84368,33.69,523378241.81,656457275.64,52586303.51,87548938.0
삼진제약,2011,0.07963194365557191,3.4,-19.66,5.96,508.09,9140.95,15.64683,0.86971,0.54772,73.59,208103869.58,201756103.66,24012029.77,10304428.89
남양유업,2011,0.06074650421183203,3.4,-19.66,6.0,54109.11,948112.74,14.85887,0.848,0.57824,23.58,1012073856.04,1232847992.57,55293636.94,70197381.97
세방전지,2011,0.14189902960324274,3.4,-19.66,23.87,7526.78,35029.94,5.83915,1.25464,0.64506,45.31,712634498.38,953871594.68,132617431.89,119307335.27
자화전자,2011,0.7949821852731591,3.4,-19.66,12.4,950.93,8970.15,9.5801,1.01559,0.64661,55.98,236877981.2,251064881.69,18231497.58,27732547.77
서울가스,2011,0.06547199096938061,3.4,-19.66,8.63,11083.24,142015.94,4.48876,0.35031,0.14578,97.9,1318228572.97,1706298520.96,848682.55,87188016.23
에이블씨엔씨,2011,1.4755261672445772,3.4,-19.66,28.22,2975.64,12118.83,8.97286,2.20318,0.76169,65.64,187955122.96,330258882.36,33574322.56,34354886.01
한세예스24홀딩스,2011,0.4123689278835865,3.4,-19.66,20.36,705.02,4593.26,7.64517,1.17346,0.12665,144.78,693150743.22,1351122899.64,76750744.46,31982595.5
신세계인터내셔날,2011,-0.2751247834581827,3.4,-19.66,16.77,7542.47,50690.43,15.11441,2.24895,0.88066,47.8,534935842.13,792330070.42,53245455.05,58981081.1
삼천리,2011,-0.004569412990760968,3.4,-19.66,2.7,8216.06,288733.92,11.13672,0.3169,0.1234,114.15,2445760692.08,3006771630.47,42250651.3,92574742.76
광동제약,2011,0.3854783421626675,3.4,-19.66,12.54,570.82,5291.86,6.55198,0.70675,0.6244,28.92,321682096.81,313986322.52,40423191.67,35908334.55
유나이티드제약,2011,-0.03365667254556148,3.4,-19.66,19.5,1329.85,7591.03,4.2486,0.7443,0.59026,50.46,170085609.81,145453052.97,28028849.65,24523872.53
팜스코,2011,0.09406617445993981,3.4,-19.66,11.23,589.91,5685.16,6.7807,0.70359,0.25827,146.66,496991333.83,534631648.14,23619704.68,24146222.61
율촌화학,2011,-0.01923996175908227,3.4,-19.66,7.56,885.87,11868.47,9.05325,0.67574,0.52809,32.16,388984274.29,376634931.88,21438341.88,37580022.02
현대리바트,2011,-0.11845584346906401,3.4,-19.66,3.77,419.27,11116.14,18.65147,0.70348,0.25901,82.23,343030325.85,521164775.15,8887421.06,11706586.61
코리아써키트,2011,1.3026993290684974,3.4,-19.66,6.05,643.58,10300.48,13.0986,0.81841,0.45501,69.04,419488243.64,402015465.56,4875226.44,37421116.64
환인제약,2011,0.027733641484905425,3.4,-19.66,10.19,785.59,8576.54,7.51028,0.68792,0.99717,10.85,166109685.88,110052051.32,20282300.7,15849124.81
SBS,2011,0.12789830297755955,3.4,-19.66,11.38,3235.53,29101.11,11.52825,1.28174,0.9148,56.87,860880008.76,744226188.54,84920072.0,81485012.92
삼양식품,2011,0.12459206014789115,3.4,-19.66,6.72,1375.03,20568.84,27.67212,1.84989,0.90996,104.3,321774390.48,298726295.45,14831278.44,13528322.2
이연제약,2011,0.1268278696358598,3.4,-19.66,20.63,1533.28,8175.97,6.06543,1.13748,0.96477,27.24,134202480.95,124350931.48,24366291.36,21936306.32
IHQ,2011,0.2675276752767528,3.4,-19.66,7.63,53.12,786.79,71.81852,4.84882,3.13249,90.59,56076289.51,49169803.03,2812.45,4107375.47
SBS미디어홀딩스,2011,0.4447496947496947,3.4,-19.66,11.01,441.4,4146.98,9.92297,1.05619,1.28413,27.44,826730550.86,477166087.25,39751272.0,71815537.23
삼화콘덴서,2011,-0.29040318001135723,3.4,-19.66,6.27,294.56,5094.57,23.934,1.38383,0.44286,154.22,134135331.98,165480780.57,5883376.32,12441500.53
STX,2011,-0.4946866809625923,3.4,-19.66,12.57,3943.91,28793.52,2.92857,0.40113,0.10847,173.19,5234175000.0,5967701000.0,234608000.0,292073000.0
삼익THK,2011,-0.23120500413076828,3.4,-19.66,23.01,1171.7,5560.49,6.31561,1.33082,0.56193,130.06,266473666.9,276548528.24,34724269.51,32638403.44
현대에이치씨엔,2011,0.20649966147596488,3.4,-19.66,10.76,385.88,3801.2,6.95812,0.70636,1.16484,36.29,595815689.35,248696679.08,54186296.46,86257487.24
아주캐피탈,2011,0.058771929824561475,3.4,-19.66,9.22,1010.18,11556.38,4.92486,0.4305,0.39291,623.34,5112137215.59,169482753.0,53579166.76,61733623.83
넥센,2011,-0.0650165519342909,3.4,-19.66,13.09,12918.21,105231.32,5.92187,0.72697,0.82697,63.37,521959111.52,281033576.0,15269218.71,44841673.06
롯데손해보험,2011,-0.23705030601582322,3.4,-19.66,6.18,303.9,5089.15,17.99934,1.07484,0.1103,1535.69,3467415339.2,1756736984.8,14754643.32,20598849.82
부산가스,2011,0.017096673919801075,3.4,-19.66,8.91,3019.77,36849.08,6.15941,0.50476,0.19484,79.21,686962953.41,1050112499.23,42091439.01,56512866.01
풍산홀딩스,2011,-0.26471864154685176,3.4,-19.66,10.21,6028.82,63667.25,3.97259,0.37617,0.9321,21.79,581445900.64,201321414.7,29819278.0,53111224.48
E1,2011,0.09613720702186157,3.4,-19.66,6.58,10441.63,148269.29,5.08541,0.35813,0.0516,189.59,3270355545.43,7059229695.64,137603694.02,117083156.54
유니드,2011,-0.33550993039146815,3.4,-19.66,14.88,10287.6,70901.03,4.96714,0.72072,0.49287,102.68,962778157.73,682723209.09,69060957.82,87683379.23
서흥,2011,0.39929655683080334,3.4,-19.66,9.77,1551.0,16335.72,9.80013,0.93048,0.93603,107.9,434227525.38,187868822.87,26909950.05,25740403.46
신풍제약,2011,-0.668197953643767,3.4,-19.66,14.74,602.25,4631.09,7.96181,1.03539,0.86193,110.44,378499606.92,229693072.19,38450317.34,32633539.09
대상홀딩스,2011,0.33796427558831876,3.4,-19.66,6.71,688.12,10524.08,5.77661,0.37771,0.50839,38.99,576988559.28,283137451.38,30257867.0,29732421.13
퍼시스,2011,0.06656089731764014,3.4,-19.66,12.07,2972.97,28524.69,9.87228,1.02893,1.21599,18.75,348015874.07,277571985.17,29200414.95,38857960.49
종근당홀딩스,2011,-0.028411214953271036,3.4,-19.66,16.74,4101.62,26972.69,4.58355,0.697,0.43105,88.01,675483412.21,569163668.37,83592740.65,69100425.26
보령제약,2011,-0.21377738499465093,3.4,-19.66,4.5,928.9,21203.28,17.97825,0.78761,0.36062,90.18,262386265.51,308005546.82,6514930.25,15496612.44
대원제약,2011,0.08313349320543573,3.4,-19.66,9.25,730.95,8079.8,6.81989,0.61697,0.4634,35.1,140388079.04,138874712.51,13381608.0,12881707.44
일성신약,2011,0.06146918887202313,3.4,-19.66,9.84,13189.1,161082.57,5.98979,0.49043,3.0816,24.57,413192111.5,68191775.02,3577237.57,38322952.47
코스맥스비티아이,2011,1.1653989560029827,3.4,-19.66,20.43,846.68,4481.66,18.54302,3.50317,0.87461,226.29,199267361.74,244001150.25,16871145.08,16286235.23
광주신세계,2011,0.1810491832705079,3.4,-19.66,18.32,32676.24,193884.14,5.23316,0.88197,1.24582,22.74,380753715.34,219613513.98,58439343.49,60173633.81
사조산업,2011,0.010368409441870785,3.4,-19.66,18.14,10557.73,57550.33,5.37047,0.98522,0.27753,234.89,1138408934.37,1021509337.84,73768387.57,70497355.07
흥국화재,2011,-0.1043341488989864,3.4,-19.66,37.74,897.99,3227.78,6.26956,1.74423,0.11295,2093.24,4613180000.0,2630791000.0,50090000.0,66357000.0
국도화학,2011,-0.15372723841023894,3.4,-19.66,8.21,4185.44,52866.08,11.92228,0.94389,0.33144,79.85,567444580.08,874826283.71,37790617.29,32933143.22
한독,2011,0.0613425021489411,3.4,-19.66,6.05,1428.78,23994.53,8.53875,0.50845,0.42491,46.66,408212955.93,333059364.68,22396498.51,27059776.01
아이마켓코리아,2011,0.04207043252186238,3.4,-19.66,12.59,960.65,7997.87,16.86358,2.02554,0.34612,96.0,563407460.43,1682327248.64,41261503.29,36319622.93
조선내화,2011,-0.004785902190104885,3.4,-19.66,6.01,8644.38,137650.46,7.40365,0.46495,0.33144,85.52,1153672462.58,772376021.67,45807413.45,67290202.17
KPX케미칼,2011,-0.07204293431902187,3.4,-19.66,18.12,10506.04,62418.36,5.49208,0.92441,0.35786,44.79,444989969.98,780389673.24,65617885.19,61057224.28
교보증권,2011,-0.2097781943142768,3.4,-19.66,3.81,599.68,16320.23,8.92142,0.32781,0.05994,692.14,4597488387.75,163312133.66,17657674.28,26962200.0
두산엔진,2011,-0.39787128984473585,3.4,-19.66,48.7,3234.19,8254.44,3.63306,1.42348,0.40681,257.31,2049817946.87,2007408807.61,299359477.15,251689746.17
현대차투자증권,2011,-0.26307448494453245,3.4,-19.66,5.74,1258.25,22706.22,10.17286,0.56372,0.39893,445.8,3635763523.91,202349276.02,52178447.27,48794774.34
알보젠코리아,2011,0.4543597939975137,3.4,-19.66,4.96,1115.09,22746.87,10.35791,0.50776,0.54728,41.76,105117909.6,68800629.34,6478797.18,5218227.25
한국유리,2011,-0.18683848797250857,3.4,-19.66,5.44,3027.08,56142.7,8.2753,0.44618,0.56888,28.34,769733654.0,463869476.0,27517128.0,57540579.0
모토닉,2011,0.09460278956943613,3.4,-19.66,7.91,771.09,10362.12,9.22071,0.68615,0.90858,19.63,423199250.94,258237261.19,22673764.33,33883561.11
동화약품,2011,0.1213266162888329,3.4,-19.66,7.91,632.95,8220.97,6.44601,0.49629,0.48584,47.82,339431477.17,234561984.47,22102734.18,30136231.15
삼영무역,2011,0.30798544950632256,3.4,-19.66,8.59,966.98,11753.55,5.73952,0.4722,0.31646,28.06,240268360.87,280605135.04,8706416.48,16317190.86
KPX홀딩스,2011,-0.1482389343191819,3.4,-19.66,7.61,8970.73,122781.15,4.7655,0.34818,0.14845,33.49,1133171774.24,1216607733.53,59538222.44,66638303.38
카프로,2011,-0.3498526749263374,3.4,-19.66,35.5,3923.91,12826.79,5.33906,1.6333,0.71456,72.99,887539265.47,1172755353.78,216317749.7,196659253.44
코오롱플라스틱,2011,0.016393442622950838,3.4,-19.66,18.02,457.99,3023.64,11.26662,1.70655,0.62183,124.07,196479499.88,209195000.72,13425877.97,13477235.58
일진디스플,2011,0.5663547640607707,3.4,-19.66,43.17,1152.63,3312.93,10.06394,3.50143,0.95139,101.75,181151067.32,324448756.45,36361186.73,38118626.13
대한제분,2011,-0.13734863599549607,3.4,-19.66,0.94,3374.27,330278.83,50.08491,0.51169,0.37993,51.24,845150368.9,751745754.36,5749429.18,25673927.26
삼영전자,2011,-0.13444253203289347,3.4,-19.66,4.81,1003.51,21367.41,9.26747,0.43524,0.57746,9.82,469332843.78,322102681.48,23148756.99,39272381.81
부국증권,2011,0.01765322768585409,3.4,-19.66,4.5,1315.66,31501.51,12.92127,0.53966,0.78222,86.04,738837054.07,94033847.4,22000173.19,20868436.56
조광피혁,2011,0.31260854463355336,3.4,-19.66,7.33,1428.46,22338.57,7.87561,0.50361,0.41432,32.04,176728998.94,180544034.75,10226914.15,10580185.25
아세아,2011,0.1483464794847673,3.4,-19.66,1.9,3169.91,177834.63,11.54607,0.20581,0.15985,50.39,1583629250.4,1085054836.67,28458525.8,81170036.57
일신방직,2011,-0.17559854638734507,3.4,-19.66,4.6,10691.31,248427.93,7.66978,0.33008,0.40838,24.88,753480516.4,481899189.68,-3568185.0,40841301.23
무림P&P,2011,-0.48621700879765395,3.4,-19.66,2.42,212.73,8791.2,24.49114,0.59264,0.70184,122.3,1218780361.47,462978485.27,31900508.22,43907308.79
현대상사,2011,-0.2552105487026797,3.4,-19.66,14.38,1965.04,17381.32,11.73004,1.32614,0.09446,438.37,2079044550.64,5448881800.73,52823629.06,52986974.28
신라교역,2011,0.2392447935432731,3.4,-19.66,8.86,1841.35,21649.95,6.67988,0.56813,0.61219,26.59,435062939.83,321468326.8,22806304.87,33691818.86
코오롱글로벌,2011,0.035937499999999956,3.4,-19.66,3.55,451.17,5810.62,9.51969,0.73916,0.08319,483.43,2793465701.87,1519722974.28,-20295147.07,17076983.81
일진다이아,2011,-0.2525059665871122,3.4,-19.66,21.22,1064.23,5517.94,8.31587,1.60386,1.08504,89.95,118181822.49,91987178.54,15813815.36,17986102.84
S&T홀딩스,2011,-0.19370947305657005,3.4,-19.66,6.74,2126.92,31592.87,5.92406,0.39882,0.11364,62.08,2124828264.92,1663846064.73,92115858.89,71487215.85
크라운해태홀딩스,2011,0.34139599170698,3.4,-19.66,10.9,13304.4,110136.35,12.0261,1.45274,0.22484,407.06,1109065712.75,1113353731.07,79392318.45,55305689.26
삼익악기,2011,0.0786290322580645,3.4,-19.66,1.24,30.78,2045.43,63.67771,0.95823,0.83934,143.33,351805363.63,164701387.94,8947246.43,6871229.1
한국카본,2011,0.16060661428832446,3.4,-19.66,3.34,203.9,6775.81,27.61157,0.8309,1.26575,49.03,276531775.63,131214243.08,5361405.73,12633394.85
세방,2011,-0.013474734872114813,3.4,-19.66,9.82,2716.3,24368.57,5.94559,0.66274,0.40782,55.72,908627879.47,764646218.17,40889789.56,68369814.63
하이트진로홀딩스,2011,-0.22509325194981344,3.4,-19.66,2.99,289.9,33904.37,37.08175,0.31707,0.1205,246.09,4714754950.54,2112233713.91,216772729.58,131430330.28
대원강업,2011,0.17348484848484858,3.4,-19.66,11.44,586.47,5719.38,8.21866,0.84275,0.29991,134.75,955647661.62,996447092.91,63446901.15,67298413.51
S&T중공업,2011,-0.18502874574680273,3.4,-19.66,8.1,1646.7,20870.83,9.92895,0.78339,0.71342,53.44,1182293019.54,744220700.19,70216616.55,69733608.71
대한제강,2011,0.09342824456590826,3.4,-19.66,2.74,372.87,14563.53,17.27144,0.4422,0.17076,141.34,794943509.47,905338572.9,17437367.31,29721609.2
웅진에너지,2011,-0.6107555481672347,3.4,-19.66,6.97,347.55,5159.09,12.21407,0.82282,0.84082,131.4,741288824.67,313376097.1,26301464.53,51580848.15
대한제당,2011,-0.263845878019363,3.4,-19.66,4.65,2167.5,52285.04,11.0496,0.45807,0.14693,286.17,1595832317.0,1435276070.0,42604518.0,33677569.0
